"","expo","nclaims","amount","coverage","ageph","sex","bm","power","agec","fuel","use","fleet","long","lat"
"58424",1,0,0,"TPL+",67,"male",5,55,5,"gasoline","private","0",5.55664901167823,50.6478075291239
"98485",1,0,0,"TPL",60,"male",0,55,2,"gasoline","private","0",4.36084482483889,50.5148151514566
"139048",1,0,0,"TPL",43,"male",1,40,11,"diesel","private","0",2.65301760456688,51.04713778232
"78768",0.832876712328767,0,0,"TPL",45,"male",9,55,12,"gasoline","private","0",5.85509715851826,50.4725958804563
"138417",1,0,0,"TPL",43,"male",1,45,9,"diesel","private","1",3.4364983332799,50.7781560852123
"112056",1,0,0,"TPL",37,"male",1,47,1,"diesel","private","0",4.1660211675673,50.4679258787816
"57325",1,0,0,"TPL+",52,"male",3,64,1,"diesel","private","0",5.29033130239204,51.2261296101129
"105842",1,0,0,"TPL",46,"male",1,33,8,"gasoline","private","0",3.9567613947591,50.4569048505571
"68496",1,0,0,"TPL++",72,"male",0,43,5,"gasoline","private","0",5.51425896566261,50.6328884237534
"27877",0.536986301369863,0,0,"TPL++",28,"male",6,47,4,"diesel","private","0",4.38714643615594,51.2160423671088
"147921",1,0,0,"TPL",45,"male",0,50,3,"diesel","private","0",3.70660884472355,51.0590759805841
"107854",1,0,0,"TPL",74,"female",0,54,4,"gasoline","private","0",3.88961109588411,50.5257236368601
"141128",1,0,0,"TPL",65,"male",4,44,12,"gasoline","work","0",3.41484805138048,50.8790464429861
"9490",0.0410958904109589,0,0,"TPL",39,"female",5,51,9,"gasoline","private","0",4.41954240929658,50.8485277474009
"73173",0.323287671232877,0,0,"TPL++",24,"female",11,47,1,"diesel","private","0",5.73850148794965,50.6961594777641
"34037",1,0,0,"TPL",48,"female",0,39,13,"diesel","private","0",4.48599119177952,51.1282198430877
"130598",1,0,0,"TPL+",30,"male",0,43,5,"diesel","private","0",3.20141248588086,51.2341856537094
"15222",1,0,0,"TPL",31,"female",8,40,3,"gasoline","private","0",4.48049044453812,50.6074339131855
"142442",1,0,0,"TPL",63,"male",0,74,12,"gasoline","private","0",3.13415545064566,51.0284742780844
"69091",0.964383561643836,0,0,"TPL+",27,"male",10,66,2,"diesel","private","0",5.51668498270527,50.6586685751288
"92397",1,0,0,"TPL",27,"male",4,25,8,"gasoline","private","0",4.43709177560176,50.4173411858797
"117584",0.750684931506849,0,0,"TPL",62,"male",2,45,15,"gasoline","private","0",3.80569071708695,50.451201313501
"57312",1,0,0,"TPL",31,"female",4,74,11,"gasoline","private","0",5.29033130239204,51.2261296101129
"105150",1,0,0,"TPL",49,"male",1,43,6,"gasoline","private","0",5.44735206598013,50.3366842094579
"99253",1,0,0,"TPL+",72,"male",0,58,6,"diesel","private","0",4.53508926580273,50.4348962524154
"1930",1,0,0,"TPL",28,"male",9,89,13,"gasoline","private","0",4.37467709170898,50.8621726451902
"4284",0.745205479452055,0,0,"TPL",48,"male",2,46,12,"gasoline","private","0",4.28110524587358,50.8295104693713
"61432",1,0,0,"TPL+",63,"male",0,40,3,"gasoline","private","0",5.61256583281628,50.6800201548295
"61018",0.975342465753425,1,64.6258419083835,"TPL+",47,"male",6,48,8,"diesel","private","0",5.61256583281628,50.6800201548295
"150780",1,0,0,"TPL",50,"male",1,82,5,"gasoline","private","0",4.1502097937052,51.1714865860244
"85014",1,0,0,"TPL+",40,"female",10,33,1,"gasoline","private","0",4.8822176372859,50.5872457897281
"79979",1,0,0,"TPL",27,"male",12,40,8,"gasoline","private","0",4.85818540668705,50.4620030651056
"39892",1,0,0,"TPL",45,"female",1,62,3,"gasoline","private","0",4.23104105710746,51.0959392503027
"116470",1,0,0,"TPL",48,"male",5,50,13,"gasoline","private","0",3.77700355257462,50.4296187489822
"9571",1,1,1363.41438625282,"TPL++",74,"male",0,55,2,"gasoline","work","0",4.41954240929658,50.8485277474009
"158220",1,0,0,"TPL+",64,"male",1,48,12,"gasoline","private","0",3.59560780591428,50.7501996312453
"137300",0.854794520547945,1,131.978512589273,"TPL",71,"male",1,55,1,"gasoline","work","0",3.3547411793783,50.8429331363858
"75412",1,0,0,"TPL+",71,"male",10,60,7,"gasoline","private","0",5.61100065172902,50.7117457697964
"10959",0.47945205479452,0,0,"TPL",46,"male",0,63,8,"diesel","private","0",4.51619451460374,50.7128207011963
"14413",1,0,0,"TPL",35,"female",4,46,9,"gasoline","private","0",4.11831255910087,50.671880878604
"148462",0.2,0,0,"TPL",33,"female",3,34,10,"gasoline","private","0",3.70660884472355,51.0590759805841
"4085",1,0,0,"TPL++",50,"male",0,42,7,"diesel","private","0",4.28110524587358,50.8295104693713
"99554",1,0,0,"TPL++",61,"female",0,74,2,"gasoline","private","0",4.56520337334291,50.4052922735875
"13179",0.315068493150685,0,0,"TPL",59,"male",1,44,4,"diesel","private","0",4.39185313648323,50.7105409029163
"89015",1,1,64.6258419083835,"TPL++",31,"male",0,51,1,"diesel","private","0",4.43709177560176,50.4173411858797
"12208",0.863013698630137,0,0,"TPL",32,"female",10,66,5,"gasoline","work","0",4.45010368242163,50.6829058046068
"121828",1,0,0,"TPL",32,"male",3,39,15,"gasoline","private","0",3.37582731451015,50.5925185407709
"84600",1,0,0,"TPL+",72,"male",0,39,7,"gasoline","private","0",5.04601128749727,50.4872244746992
"74691",1,0,0,"TPL",30,"male",8,59,9,"diesel","work","0",5.72305244119386,50.6177182970185
"148554",1,0,0,"TPL",32,"male",6,43,6,"gasoline","private","0",3.70660884472355,51.0590759805841
"13123",1,0,0,"TPL",56,"male",1,85,9,"gasoline","private","0",4.39185313648323,50.7105409029163
"66728",1,0,0,"TPL+",64,"male",1,69,7,"diesel","private","0",5.23091043589263,50.6454497100732
"121640",1,0,0,"TPL++",39,"female",0,43,6,"gasoline","private","0",3.37582731451015,50.5925185407709
"3800",1,0,0,"TPL+",66,"female",0,59,17,"gasoline","private","0",4.28110524587358,50.8295104693713
"79618",0.0465753424657534,0,0,"TPL",35,"male",3,37,11,"gasoline","private","0",6.0296561958565,50.4320484248125
"158787",0.917808219178082,0,0,"TPL",51,"male",3,63,6,"gasoline","private","0",3.7432530429022,50.7992796454126
"12437",1,0,0,"TPL++",26,"male",2,66,4,"diesel","private","0",4.31248201567497,50.5920632481106
"101711",1,0,0,"TPL",68,"male",5,36,10,"gasoline","private","0",5.67013727628999,50.1559078674519
"25692",0.315068493150685,0,0,"TPL",29,"male",13,43,10,"diesel","private","0",4.38714643615594,51.2160423671088
"81038",0.304109589041096,0,0,"TPL",33,"male",3,55,14,"gasoline","private","0",4.85818540668705,50.4620030651056
"67873",1,0,0,"TPL",61,"male",4,43,11,"gasoline","private","0",5.42923359281155,50.5974461281429
"64187",1,0,0,"TPL+",80,"male",4,33,6,"gasoline","private","0",5.6339006576355,50.516332932137
"24837",0.693150684931507,1,1491.0051834536,"TPL",41,"female",7,43,6,"diesel","private","0",4.38714643615594,51.2160423671088
"63143",0.13972602739726,0,0,"TPL+",48,"female",7,40,8,"gasoline","private","0",5.50056737527412,50.5831880293416
"160545",1,0,0,"TPL+",53,"male",3,83,5,"gasoline","private","0",3.7286279408509,50.9750990647564
"106337",1,0,0,"TPL",70,"male",2,59,8,"gasoline","private","0",3.9567613947591,50.4569048505571
"29483",1,0,0,"TPL",28,"male",0,43,6,"diesel","private","0",4.71623662720505,51.0677908050777
"125884",1,0,0,"TPL+",52,"female",5,43,7,"diesel","private","0",3.43735090639832,50.7042756623298
"126336",1,0,0,"TPL",41,"male",0,50,1,"diesel","private","1",3.77338905250969,50.6353253424878
"120278",1,0,0,"TPL",28,"male",3,84,5,"gasoline","private","0",3.77550094800761,50.3880758795432
"59329",0.991780821917808,0,0,"TPL",30,"male",2,55,14,"gasoline","private","0",5.55664901167823,50.6478075291239
"107505",1,1,64.6258419083835,"TPL",46,"male",1,33,11,"gasoline","private","0",3.9567613947591,50.4569048505571
"96657",1,0,0,"TPL+",46,"female",0,77,6,"gasoline","private","0",4.51024082354512,50.3976313863189
"77668",1,0,0,"TPL+",48,"male",0,52,12,"gasoline","private","0",5.95395995156862,50.6597450178971
"52348",1,0,0,"TPL+",61,"male",1,66,4,"diesel","private","0",5.4832211954726,50.9677120945291
"475",0.701369863013699,0,0,"TPL",35,"male",8,44,14,"gasoline","private","0",4.35522299485413,50.8453864646626
"19447",1,1,74.0953745547213,"TPL+",27,"female",11,47,2,"diesel","private","0",4.15194943312819,50.8136090001084
"111125",0.413698630136986,0,0,"TPL+",34,"male",5,43,3,"diesel","private","0",4.1660211675673,50.4679258787816
"150283",1,0,0,"TPL",30,"female",5,51,3,"gasoline","private","0",3.84548620536013,51.1035095267499
"59595",1,1,110.362197229046,"TPL+",47,"male",0,94,7,"gasoline","private","0",5.55664901167823,50.6478075291239
"61413",1,0,0,"TPL+",69,"male",1,81,13,"gasoline","work","0",5.61256583281628,50.6800201548295
"119455",1,0,0,"TPL",61,"male",0,43,6,"gasoline","private","0",3.70208331817701,50.4364181324327
"89148",1,0,0,"TPL",41,"male",0,68,9,"gasoline","private","0",4.43709177560176,50.4173411858797
"11267",0.265753424657534,0,0,"TPL++",59,"male",2,57,6,"gasoline","private","0",4.55538599002718,50.6720754974774
"83879",1,0,0,"TPL+",29,"male",0,54,7,"diesel","private","0",4.6645370866217,50.4722649921733
"103506",1,0,0,"TPL",43,"female",1,44,10,"diesel","private","0",5.79271200231588,49.5665611096009
"49649",1,1,1426.37934154522,"TPL",48,"male",6,47,7,"diesel","private","0",5.02952262116216,50.7649337714458
"127562",1,0,0,"TPL+",52,"male",14,64,4,"gasoline","private","0",4.01842900749013,50.6782133449603
"137180",1,0,0,"TPL",39,"female",2,40,10,"gasoline","private","0",3.30589838083999,50.8439096861155
"1500",1,1,1426.37934154522,"TPL+",57,"male",2,44,14,"diesel","private","0",4.37467709170898,50.8621726451902
"115827",0.761643835616438,0,0,"TPL",38,"male",0,40,3,"gasoline","private","0",4.25662908816494,50.5269114727013
"78954",0.271232876712329,0,0,"TPL++",55,"female",11,66,3,"diesel","private","0",5.80594597575613,50.5107761125688
"142457",1,0,0,"TPL",33,"male",0,66,1,"diesel","private","0",3.13415545064566,51.0284742780844
"74092",1,0,0,"TPL+",51,"male",0,55,4,"diesel","private","0",5.72305244119386,50.6177182970185
"77688",1,0,0,"TPL",45,"male",0,53,13,"diesel","work","0",5.95395995156862,50.6597450178971
"34744",1,0,0,"TPL",39,"male",0,51,5,"diesel","private","0",4.6439587250489,51.1078285228912
"56122",1,0,0,"TPL+",27,"male",1,110,8,"gasoline","private","0",5.20488167274324,50.8121437884581
"99802",0.501369863013699,0,0,"TPL",72,"male",1,69,11,"diesel","private","0",4.51633678392786,50.3480820715844
"11088",1,0,0,"TPL",50,"female",2,62,6,"gasoline","private","0",4.55538599002718,50.6720754974774
"63624",1,0,0,"TPL+",38,"male",2,66,6,"gasoline","private","0",5.46371043346077,50.5355373734899
"152950",1,0,0,"TPL",30,"male",0,47,9,"gasoline","private","0",3.94882751713543,51.1143185964778
"159631",1,0,0,"TPL",55,"male",1,98,4,"gasoline","private","0",3.51605735280833,50.8488994048678
"10103",0.189041095890411,0,0,"TPL++",53,"male",11,44,1,"diesel","private","0",4.58465543792084,50.7161086742442
"39993",1,1,654.438905401352,"TPL",61,"male",3,53,9,"diesel","private","0",4.23104105710746,51.0959392503027
"111421",1,0,0,"TPL",35,"male",7,66,1,"diesel","private","0",4.1660211675673,50.4679258787816
"54299",0.83013698630137,0,0,"TPL",31,"male",0,60,11,"gasoline","private","0",5.54041368753862,51.0847999332045
"75065",1,0,0,"TPL",31,"male",10,37,13,"gasoline","private","0",5.72205379249418,50.683420990505
"156850",1,0,0,"TPL",63,"male",0,51,5,"gasoline","private","0",4.05710572925494,50.8847370606765
"133658",1,0,0,"TPL",45,"male",2,47,5,"diesel","private","0",2.9141331178341,51.2104512001652
"73419",0.0219178082191781,0,0,"TPL+",57,"female",8,35,9,"gasoline","private","0",5.64980991250895,50.6294126673641
"41563",1,0,0,"TPL",54,"male",0,66,11,"gasoline","private","0",4.48885510893466,51.3101826812241
"114174",1,0,0,"TPL+",69,"male",10,66,7,"diesel","private","0",4.22426941740339,50.4572623904405
"26062",0.775342465753425,1,265.816226614345,"TPL+",77,"male",2,63,11,"gasoline","private","0",4.38714643615594,51.2160423671088
"46340",1,0,0,"TPL",33,"male",11,42,8,"diesel","private","0",4.7181373355407,50.9573731386076
"92550",1,0,0,"TPL",68,"male",1,85,5,"gasoline","private","0",4.43709177560176,50.4173411858797
"116912",1,0,0,"TPL",37,"female",0,44,2,"gasoline","private","0",3.77700355257462,50.4296187489822
"22532",0.958904109589041,0,0,"TPL",48,"male",11,78,11,"gasoline","private","0",4.47506361099577,50.8833884865668
"108561",1,0,0,"TPL+",61,"female",2,47,8,"diesel","private","0",4.03614560715801,50.5910847883396
"157087",1,0,0,"TPL+",33,"male",7,55,7,"gasoline","private","0",3.87237286629165,50.7623626956758
"136274",1,0,0,"TPL",76,"male",9,47,7,"diesel","private","0",3.2647604444955,50.8160163165965
"46723",1,0,0,"TPL",53,"male",0,40,8,"diesel","private","0",4.69748768406466,50.9946540097155
"53124",1,0,0,"TPL",52,"male",0,60,13,"diesel","private","0",5.62639415023711,50.8896079776522
"45983",0.194520547945205,0,0,"TPL",50,"male",1,83,7,"gasoline","private","0",4.52101596897939,50.7719319888291
"30980",1,0,0,"TPL+",50,"male",7,47,6,"diesel","private","0",4.92836238847432,51.3295315517547
"13317",1,0,0,"TPL++",61,"male",5,65,3,"diesel","work","0",4.39185313648323,50.7105409029163
"61867",1,0,0,"TPL++",45,"male",0,54,2,"gasoline","private","0",5.63249626518598,50.5859002431813
"67985",1,1,623.204321279924,"TPL+",80,"male",0,40,3,"gasoline","private","0",5.42923359281155,50.5974461281429
"81941",1,0,0,"TPL+",44,"male",0,82,7,"gasoline","private","0",4.60884938799216,50.4469893004344
"150691",1,0,0,"TPL+",48,"female",0,33,14,"gasoline","private","0",4.1502097937052,51.1714865860244
"37741",1,0,0,"TPL++",61,"male",0,80,3,"diesel","private","0",4.35680128300751,51.0545076643261
"127167",0.641095890410959,0,0,"TPL",39,"male",0,55,8,"gasoline","private","0",3.77338905250969,50.6353253424878
"157297",0.391780821917808,0,0,"TPL",28,"female",7,33,6,"gasoline","private","0",3.87931332527628,50.8650745658517
"52694",1,0,0,"TPL",46,"male",1,42,10,"diesel","private","0",5.4832211954726,50.9677120945291
"149428",0.553424657534247,0,0,"TPL",26,"male",5,40,12,"diesel","private","0",3.70660884472355,51.0590759805841
"41760",1,0,0,"TPL++",47,"male",0,73,6,"gasoline","private","0",4.3652153879577,51.3287848704409
"105220",1,0,0,"TPL",67,"male",0,50,10,"gasoline","private","0",5.35197635742106,50.1389137368035
"35777",1,0,0,"TPL",39,"female",8,37,13,"gasoline","private","0",4.4490648916674,51.1751147939818
"161478",0.00273972602739726,0,0,"TPL",64,"male",11,47,8,"diesel","private","0",3.42440249175866,51.0763985480007
"130725",1,0,0,"TPL",21,"female",11,41,9,"diesel","private","0",3.20141248588086,51.2341856537094
"28775",1,0,0,"TPL",34,"male",8,87,11,"gasoline","private","0",4.5072494214684,51.2070603907108
"161726",1,0,0,"TPL",40,"male",0,47,8,"gasoline","private","0",3.67407041899466,50.9294898116397
"4705",1,1,371.344500110313,"TPL+",44,"male",0,51,6,"gasoline","private","0",4.30681573990677,50.8559335899744
"52173",0.802739726027397,0,0,"TPL",49,"female",0,51,7,"gasoline","private","0",5.4832211954726,50.9677120945291
"38799",1,0,0,"TPL",58,"male",5,55,4,"diesel","private","0",4.32397369202418,51.1077987355938
"150763",1,0,0,"TPL",46,"male",1,54,10,"gasoline","private","0",4.1502097937052,51.1714865860244
"120025",1,0,0,"TPL+",72,"female",4,32,8,"gasoline","private","0",3.77550094800761,50.3880758795432
"132941",1,0,0,"TPL+",42,"male",1,93,8,"gasoline","private","0",2.9141331178341,51.2104512001652
"17900",1,0,0,"TPL",53,"male",4,40,11,"diesel","private","0",4.36153433820608,50.7449643794356
"35864",1,0,0,"TPL",74,"male",0,44,1,"gasoline","private","0",4.4490648916674,51.1751147939818
"18823",1,0,0,"TPL+",31,"male",8,96,9,"gasoline","private","0",4.18906639134992,50.9113683404851
"120722",1,0,0,"TPL+",57,"male",0,55,12,"gasoline","private","0",3.71305668117324,50.3520579982975
"102386",1,0,0,"TPL",33,"female",2,40,8,"gasoline","private","0",5.47277847778892,49.6864844953278
"160616",1,0,0,"TPL",74,"female",0,35,7,"gasoline","private","0",3.7286279408509,50.9750990647564
"54752",1,0,0,"TPL",68,"male",1,44,2,"gasoline","private","0",5.4528270067741,50.7723368231081
"84871",1,1,145.017711992345,"TPL",74,"male",1,68,7,"gasoline","private","0",4.8822176372859,50.5872457897281
"19341",1,1,1491.0051834536,"TPL+",49,"male",0,85,6,"gasoline","private","0",4.16867474468087,50.9629957047069
"92903",1,1,161.973629086835,"TPL",53,"male",0,40,8,"gasoline","private","0",4.43709177560176,50.4173411858797
"111406",0.580821917808219,0,0,"TPL",45,"male",4,40,11,"gasoline","private","0",4.1660211675673,50.4679258787816
"28126",1,0,0,"TPL",74,"male",0,51,18,"gasoline","private","0",4.38714643615594,51.2160423671088
"153717",1,0,0,"TPL",38,"male",0,46,13,"gasoline","private","0",4.07913037498227,51.0282144116403
"91570",1,0,0,"TPL",47,"male",0,90,11,"gasoline","private","0",4.43709177560176,50.4173411858797
"34938",1,0,0,"TPL++",55,"male",0,101,3,"gasoline","private","0",4.6439587250489,51.1078285228912
"92666",0.797260273972603,0,0,"TPL+",52,"female",0,51,12,"diesel","private","0",4.43709177560176,50.4173411858797
"25167",1,0,0,"TPL",42,"male",1,77,6,"gasoline","private","0",4.38714643615594,51.2160423671088
"111381",1,0,0,"TPL++",37,"male",0,73,4,"diesel","private","0",4.1660211675673,50.4679258787816
"95149",1,0,0,"TPL",70,"female",2,55,6,"gasoline","private","0",4.25371663926561,50.4041036272315
"22268",1,2,1510.78708673051,"TPL",42,"male",11,40,14,"gasoline","private","0",4.34294899706798,51.0041419125092
"131059",1,0,0,"TPL++",47,"male",1,110,5,"gasoline","private","0",3.20141248588086,51.2341856537094
"25267",0.421917808219178,0,0,"TPL",71,"female",4,64,5,"gasoline","private","0",4.38714643615594,51.2160423671088
"151199",1,0,0,"TPL+",53,"male",0,51,2,"diesel","private","1",4.1502097937052,51.1714865860244
"45792",0.619178082191781,1,1682.10630170129,"TPL++",34,"male",0,55,5,"diesel","private","0",4.51257116641149,50.8220566419739
"119925",1,1,151.760415866177,"TPL",47,"female",1,33,7,"gasoline","private","0",3.77550094800761,50.3880758795432
"29815",1,0,0,"TPL",57,"male",11,59,5,"diesel","private","0",4.64538102760059,51.2102707831301
"152473",1,0,0,"TPL",50,"male",1,60,2,"gasoline","private","0",4.27975529678492,51.1583134258473
"127458",1,0,0,"TPL++",48,"male",5,66,5,"diesel","private","0",3.94743715792725,50.6490803549759
"86452",1,0,0,"TPL+",27,"female",12,44,2,"gasoline","private","0",4.79806710496049,50.3192217897156
"59853",0.23013698630137,0,0,"TPL++",44,"male",0,68,3,"gasoline","private","0",5.55664901167823,50.6478075291239
"94507",1,0,0,"TPL",69,"male",1,41,12,"gasoline","private","0",4.31082770229253,50.4122269967164
"161352",1,0,0,"TPL",66,"male",1,50,5,"diesel","private","0",3.46078200928209,50.9377411470915
"46845",1,0,0,"TPL+",62,"male",0,98,6,"gasoline","private","0",4.64242578497385,51.0055602380573
"61930",0.378082191780822,0,0,"TPL++",38,"male",0,98,1,"gasoline","private","0",5.63249626518598,50.5859002431813
"129111",0.893150684931507,0,0,"TPL+",32,"male",3,69,2,"diesel","private","0",3.61215538013276,50.6064383718817
"27308",1,0,0,"TPL+",51,"female",1,37,13,"gasoline","private","0",4.38714643615594,51.2160423671088
"82310",1,0,0,"TPL",60,"female",1,29,11,"gasoline","private","0",4.60884938799216,50.4469893004344
